Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed
ICMPv6 fe80::201:1:1:1 0 fe80::213:13:13:13 0 155 1,ICMPv6,fe80::201:1:1:1,0,fe80::213:13:13:13,0,2020-04-27 01:52:35.125000,2020-04-27 01:52:35.125000,1587966755125000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,102.0,102.0,102.0,0,102.0,102.0,102.0,0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 fe80::201:1:1:1 0 fe80::212:12:12:12 0 155 1,ICMPv6,fe80::201:1:1:1,0,fe80::212:12:12:12,0,2020-04-27 01:52:35.456000,2020-04-27 01:52:35.456000,1587966755456000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,102.0,102.0,102.0,0,102.0,102.0,102.0,0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::20d:d:d:d 0 155 2,ICMPv6,::201:1:1:1,0,::20d:d:d:d,0,2020-04-27 01:52:37.425000,2020-04-27 01:52:37.425000,1587966757425000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::20d:d:d:d 0 155 3,ICMPv6,::201:1:1:1,0,::20d:d:d:d,0,2020-04-27 01:52:37.453000,2020-04-27 01:52:37.453000,1587966757453000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:0d:00:0d:00:0d:00:0d'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::213:13:13:13 0 155 2,ICMPv6,::201:1:1:1,0,::213:13:13:13,0,2020-04-27 01:52:37.586000,2020-04-27 01:52:37.586000,1587966757586000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::213:13:13:13 0 155 3,ICMPv6,::201:1:1:1,0,::213:13:13:13,0,2020-04-27 01:52:37.608000,2020-04-27 01:52:37.608000,1587966757608000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::212:12:12:12 0 155 2,ICMPv6,::201:1:1:1,0,::212:12:12:12,0,2020-04-27 01:52:37.726000,2020-04-27 01:52:37.726000,1587966757726000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::212:12:12:12 0 155 3,ICMPv6,::201:1:1:1,0,::212:12:12:12,0,2020-04-27 01:52:37.740000,2020-04-27 01:52:37.740000,1587966757740000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::216:16:16:16 0 155 2,ICMPv6,::201:1:1:1,0,::216:16:16:16,0,2020-04-27 01:52:37.838000,2020-04-27 01:52:37.838000,1587966757838000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:16:00:16:00:16:00:16'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,85.0,85.0,85.0,0,85.0,85.0,85.0,0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::216:16:16:16 0 155 3,ICMPv6,::201:1:1:1,0,::216:16:16:16,0,2020-04-27 01:52:37.883000,2020-04-27 01:52:37.883000,1587966757883000.0,0.0,"{'00:01:00:01:00:01:00:01', '00:16:00:16:00:16:00:16'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0,0,0,0,0,0,43.0,43.0,43.0,0,1.0,0.0,0,0.0,0.0,43.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
TCP ::201:1:1:1 8887 ::212:12:12:12 1025,TCP,::201:1:1:1,8887,::212:12:12:12,1025,2020-04-27 01:52:37.917000,2020-04-27 01:52:37.985000,1587966757917000.0,68000.0,"{'00:01:00:01:00:01:00:01', '00:12:00:12:00:12:00:12'}",,0.01699995994567871,0.01699995994567871,0.01699995994567871,0.01699995994567871,0,0.005000114440917969,0.05099987983703613,0.06799983978271484,0.02266661326090495,0.02478567237129378,0.005000114440917969,0.05099987983703613,0.02124994993209839,0.02043479328368208,59.0,59.0,118.0,59.0,0.0,55.0,66.0,239.0,59.75,4.573474244670748,55.0,66.0,59.5,3.5637059362410923,2.0,4.0,0.5,29.41176470588235,58.8235294117647,118.0,239.0,0.49372384937238495,1735.2941176470588,3514.705882352941,2.0,2.0,1.0,29.41176470588235,29.41176470588235,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,14.705882352941176,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1.0,29.41176470588235,29.41176470588235,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::216:16:16:16 0 128 0,ICMPv6,::201:1:1:1,0,::216:16:16:16,0,2020-04-27 01:52:38.259000,2020-04-27 01:52:43.245312,1587966758259000.0,4986312.0,"{'00:01:00:01:00:01:00:01', '00:16:00:16:00:16:00:16'}",,0,0,0,0,0,0.006311893463134766,0.15568780899047852,4.986311912536621,0.040212192843037266,0.029618529325671893,0.006311893463134766,0.15568780899047852,0.040212192843037266,0.029618529325671893,0,0,0,0,0,40.0,40.0,5000.0,40.0,0.0,40.0,40.0,40.0,0.0,0.0,125.0,0.0,0.0,25.06862787567244,0.0,5000.0,0.0,0.0,1002.7451150268977,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::216:16:16:16 0 129 0,ICMPv6,::201:1:1:1,0,::216:16:16:16,0,2020-04-27 01:52:38.293000,2020-04-27 01:52:43.257000,1587966758293000.0,4964000.0,"{'00:01:00:01:00:01:00:01', '00:16:00:16:00:16:00:16'}",,0.0033121109008789062,0.16950392723083496,4.96399998664856,0.03223376614706857,0.026479508364038652,0,0,0,0,0,0.0033121109008789062,0.16950392723083496,0.03223376614706857,0.026479508364038652,40.0,40.0,6200.0,40.0,0.0,0,0,0,0,0,40.0,40.0,40.0,0.0,155.0,0.0,0,31.224818694601126,0.0,6200.0,0.0,0,1248.992747784045,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0
TCP ::201:1:1:1 8887 ::213:13:13:13 1025,TCP,::201:1:1:1,8887,::213:13:13:13,1025,2020-04-27 01:52:38.299000,2020-04-27 01:52:38.400000,1587966758299000.0,101000.0,"{'00:01:00:01:00:01:00:01', '00:13:00:13:00:13:00:13'}",,0.01900005340576172,0.05200004577636719,0.0710000991821289,0.03550004959106445,0.02333451838435946,0.019999980926513672,0.0410001277923584,0.10100007057189941,0.03366669019063314,0.011846277455767535,0.01900005340576172,0.05200004577636719,0.03440003395080567,0.014397931929425156,55.0,59.0,173.0,57.666666666666664,2.309401076758503,55.0,66.0,239.0,59.75,4.573474244670748,55.0,66.0,58.857142857142854,3.670993118515816,3.0,4.0,0.75,29.7029702970297,39.603960396039604,173.0,239.0,0.7238493723849372,1712.8712871287128,2366.3366336633662,3.0,2.0,1.5,29.7029702970297,19.801980198019802,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,9.900990099009901,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1.0,19.801980198019802,19.801980198019802,0.0,0.0,0,0.0,0.0
